variant_name,avg_conversation_clustering_f1,avg_speaker_wer,avg_joint_asr_clustering_error
output,0.5714285714285715,0.5942000000000001,0.5114
output_core_fixed,0.5714285714285715,0.5816833333333334,0.5051416666666667
output_smoothing_ema,0.5714285714285715,0.5801166666666667,0.5043583333333334
output_smoothing_ma,0.5714285714285715,0.6048333333333333,0.5167166666666666
output_smoothing_median,0.5714285714285715,0.5801166666666667,0.5043583333333334
